,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
471,Quenton Jackson,WAS,24,9,3,6,15,104.6,111.3,-6.7,15.5,3.75,21.1,1.4,4.4,2.9,5.6,46.4,54.2,16.4,107.53,7.1,303
471,Ron Harper Jr.,TOR,23,9,6,3,5.3,119.8,98,21.8,10.8,0,20,5.4,9.3,7.1,0,59.4,60.8,13.6,98.02,9.8,96
479,Andre Iguodala,GSW,39,8,3,5,14.1,116.7,104.7,12,18.3,2.11,43.2,2.7,11.3,7.2,20.5,50,52.1,8.9,108.74,5.2,257
479,Facundo Campazzo,DAL,32,8,2,6,6.5,100,89,11,30,3,34.6,0,4.1,1.9,11.5,34.6,36,14.4,99.84,6.8,108
479,Otto Porter Jr.,TOR,30,8,4,4,18.3,109.5,114.6,-5,7.8,2,17.8,3.8,9.6,6.4,8.9,60,65.6,10.4,100.53,9,304
482,Carlik Jones,CHI,25,7,4,3,8,114,93.3,20.7,13.3,3,22.2,1.6,6.9,4.2,7.4,50,54,15.3,103.34,7.3,121
482,Cody Martin,CHA,27,7,2,5,19.1,107.6,117.3,-9.7,11.1,5.5,21.6,5.6,10.9,8.3,3.9,43.1,44.8,12.1,104.1,5.2,291
482,Cole Swider,LAL,24,7,2,5,5.9,116.5,113.2,3.3,10.5,0,30.8,2.4,15.8,8.8,0,50,50,8.9,106.18,5.5,91
482,Daniel Theis,IND,31,7,1,6,15.5,107.3,115.5,-8.2,12.5,3,14.8,5.9,14.7,10,4.9,50,49.7,20.1,102.32,8.8,232
482,Jay Huff,WAS,25,7,2,5,13.6,117.5,118.5,-1.1,13.5,2,21.3,6,15.3,10.6,10.6,72,79.6,15.5,108.2,11.6,212
482,Lindell Wigginton,MIL,25,7,4,3,12.4,101.6,121.8,-20.2,26.4,1.17,20.9,0,7.7,4,17.9,56.8,61,25.1,103.87,8.3,187
482,Luka Samanic,UTA,23,7,2,5,23,109.6,111.3,-1.7,11.5,1.5,17,0,16.1,9,11.4,52.6,55,19.3,105.66,7.9,354
482,Marko Simonovic,CHI,23,7,3,4,2.8,108.2,80.9,27.3,0,0,0,4.3,5.9,5,0,35.7,38.1,14.5,117.57,-4.5,49
482,Micah Potter,UTA,25,7,4,3,7.5,95.8,100,-4.2,13.3,2,19,4.6,22,12.9,9.5,80,80,12.1,108.01,15.9,119
482,Trevelin Queen,IND,26,7,2,5,10,107.2,98,9.2,10.9,0.86,14,8.6,13.8,10.8,16.3,27.6,33.7,19.4,104.23,4.6,152
482,Udonis Haslem,MIA,43,7,4,3,10.3,103.9,115.7,-11.8,0,0,0,4.7,10.1,7.1,3.1,39.7,43.3,18.5,103.83,2.2,153
493,Devon Dotson,WAS,23,6,1,5,8.9,101.8,107.5,-5.7,21.1,2.67,38.1,10.7,8.5,9.7,14.3,15,15,10.2,98.08,1.2,110
493,Isaiah Todd,WAS,21,6,2,4,10.2,97.1,103.7,-6.7,8.7,2,15.4,2.7,15.2,8.6,7.7,18.4,22.6,14.3,105.54,1.2,136
493,Jared Butler,OKC,22,6,3,3,12.8,106.2,103.6,2.6,16,1.6,17.8,1.3,3.4,2.4,11.1,57.8,57.8,20.8,102.55,8.5,161
493,Kendall Brown,IND,20,6,1,5,6.7,107.2,99,8.2,9.1,1.5,23.1,5.1,8.9,7.1,15.4,57.1,57.1,9.3,117.93,4,97
493,Scotty Pippen Jr.,LAL,22,6,1,5,5.3,89.4,90.9,-1.5,12.5,1,10,5,5.7,5.3,10,37.5,43.9,23.1,100.52,5.1,66
493,Skylar Mays,POR,25,6,1,5,31.5,108.4,124.8,-16.3,36.8,5,37.6,1,9.7,5,7.5,58.8,62.4,18.2,106.16,11.3,415
499,Dereon Seabron,NOP,23,5,2,3,2.3,116,79.2,36.8,0,0,0,6.7,0,2.9,0,40,40,15.6,101.38,1.1,25
499,Jamaree Bouyea,WAS,24,5,2,3,14.1,106.5,119.7,-13.2,9.1,1,17.4,1.6,8.6,4.9,17.4,50,50.4,12,93.57,3.9,138
499,Justin Champagnie,BOS,22,5,4,1,6.9,117.4,126.9,-9.5,14.8,0,21.1,8.8,17.9,12.9,0,36.7,36.7,18.8,95.21,6.1,69
499,Kobi Simmons,CHA,25,5,1,4,5.6,80.3,115.3,-34.9,31.3,5,38.5,3.6,8.8,6.5,7.7,25,36.3,11.9,103.7,7.8,61
499,Malcolm Hill,CHI,27,5,4,1,1.8,104.3,65.2,39.1,0,0,0,0,21.4,13.6,0,62.5,62.5,16.7,120.66,14.7,23
499,Nate Williams,POR,24,5,1,4,25.3,109.7,120.7,-11,10,2.5,18.5,7,3.9,5.6,7.4,65.4,65.7,13.9,106.95,6.7,279
499,Neemias Queta,SAC,23,5,1,4,5.7,78.3,121.7,-43.5,6.7,1,8.3,13.5,21.4,16.9,8.3,66.7,60.7,14.1,115.44,8.9,69
499,Sam Merrill,CLE,27,5,4,1,11.7,99.2,102.5,-3.3,14.3,0,17.9,0,16.7,8.3,0,52.3,54.6,17.7,98.84,12,120
499,Shaquille Harrison,LAL,29,5,1,4,24,113,113.4,-0.4,30.6,5,38.5,0.8,18.4,9.1,7.7,45.8,51.6,16.2,104.87,11.7,262
499,Trevor Hudgins,HOU,24,5,0,5,5.7,105.3,98.3,7,17.6,3,21.4,0,0,0,7.1,33.3,43.6,17.7,97.41,3.2,57
509,Alize Johnson,SAS,27,4,1,3,7.4,111.1,92.1,19,4.2,0.25,8.3,6.3,21.1,14.3,33.3,50,50.9,14.5,102.45,7,63
509,Darius Days,HOU,23,4,0,4,6.2,109.4,109.6,-0.2,6.7,0,7.1,3.4,22.7,11.8,0,54.2,58.2,21,100.87,14.5,53
509,Jarrell Brantley,UTA,27,4,0,4,9.7,111.1,94.9,16.2,12.5,1.5,15,2,9.3,5.8,10,71.4,73.9,17.2,98.59,13.4,81
509,Joshua Primo,SAS,20,4,3,1,23.3,112.7,111,1.7,23.7,1.64,30.5,1.9,11.3,6.4,18.6,40.4,46.7,17.3,106.68,5.3,205
509,Justin Minaya,POR,24,4,0,4,22.2,108.2,120.2,-12,5.6,1,12.9,3,13.5,8,12.9,37,36.3,12.3,105.08,2.2,196
509,Lester Quinones,GSW,22,4,4,0,4.5,112.2,97.6,14.6,12.5,0.4,13.3,7.1,8.7,8.1,33.3,60,65.4,28.3,108.63,7.3,41
509,Mfiondu Kabengele,BOS,25,4,3,1,9.1,108.3,115.3,-6.9,0,0,0,13.2,15.2,14.1,11.1,28.6,38.1,10.7,94.86,4.6,72
509,Michael Carter-Williams,ORL,31,4,1,3,11.1,95.7,128.1,-32.4,28,1.75,25,2.1,12.5,6.3,14.3,46.4,49.8,19.1,97.65,5.5,92
509,Sterling Brown,LAL,28,4,2,2,6.1,106.8,106.3,0.4,7.7,0,33.3,9.1,15.2,12.1,0,0,0,6.1,120.18,3.1,59
509,Xavier Moon,LAC,28,4,2,2,4.9,92.3,82.5,9.8,45.5,5,33.3,0,15,7.9,6.7,38.9,38.9,23.3,96.9,10,39
509,Xavier Sneed,CHA,25,4,0,4,12.1,85.6,110.4,-24.8,16.7,1.67,25,0,8.5,4.8,15,65,72.3,13.6,104.51,7.4,104
520,Braxton Key,DET,26,3,0,3,3,100,104.5,-4.5,0,0,0,0,6.7,4.2,0,100,106.4,9.1,110.77,18.9,20
520,Dylan Windler,CLE,26,3,3,0,3.5,94.4,90,4.4,20,1,20,0,0,0,20,83.3,83.3,18.2,87.83,16.1,18
520,Gabe York,IND,29,3,1,2,18.6,127.7,110.3,17.4,10.9,0,18.5,0,9.4,5.4,0,52.4,54.8,17.3,101.02,7.3,119
520,Trevor Keels,NYK,19,3,3,0,2.7,42.1,136.8,-94.7,0,0,0,0,25,10.5,0,37.5,37.5,21.1,113.43,5.8,19
520,Tyler Dorsey,DAL,27,3,2,1,2.8,88.2,81.3,7,0,0,0,10,10,10,0,90,90,22.7,96,36.5,17
525,Chima Moneke,SAC,27,2,1,1,4,72.2,129.4,-57.2,25,0.5,16.7,25,0,14.3,33.3,50,34.7,25,105.9,-10.5,18
525,Deonte Burton,SAC,29,2,1,1,3.2,164.3,112.5,51.8,0,0,0,0,0,0,0,0,0,13.3,110.8,-4.5,14
525,Donovan Williams,ATL,21,2,1,1,2.1,120,60,60,0,0,0,0,40,20,0,40,40,38.5,112.94,16.2,10
525,Jay Scrubb,ORL,22,2,1,1,15.1,98.5,127,-28.5,5.6,0.33,8.3,0,30,12.8,25,85.7,82.5,15.1,102,10.4,65
525,Jordan Schakel,WAS,25,2,0,2,3.1,133.3,83.3,50,16.7,0,33.3,0,0,0,0,75,75,15.4,92.41,11.8,12
525,Mac McClung,PHI,24,2,2,0,20.5,115.2,95.7,19.6,29,3,26.5,7.3,15.2,11.5,8.8,55,56.3,24.3,107.53,13.9,92
531,Alondes Williams,BKN,24,1,1,0,5.3,83.3,136.4,-53,0,0,0,0,25,11.1,100,0,0,14.3,104.81,-10.8,12
531,Chance Comanche,POR,27,1,0,1,20.8,95.6,163.6,-68.1,0,0,0,8,6.7,7.5,0,60,51.8,14,102.77,3.9,45
531,Chris Silva,DAL,26,1,1,0,3,100,87.5,12.5,0,0,0,0,0,0,50,100,100,25,127.29,-9.5,8
531,Frank Jackson,UTA,25,1,0,1,5.1,100,122.2,-22.2,25,0,25,12.5,33.3,18.2,0,0,0,25,85.54,-2.6,9
531,Jacob Gilyard,MEM,24,1,0,1,40.8,101.1,116.1,-14.9,21.2,3.5,58.3,0,9.5,4.4,16.7,50,50,5.2,102.39,5.6,87
531,Louis King,PHI,24,1,1,0,28.8,125.8,120.6,5.2,9.1,1,11.8,6.7,7.4,7,11.8,76.9,74.4,20.5,104.17,10.7,62
531,Michael Foster Jr.,PHI,20,1,1,0,1,0,100,-100,0,0,0,0,0,0,0,0,0,0,92.9,0,2
531,RaiQuan Gray,BKN,23,1,0,1,35.1,108.2,125.7,-17.5,35,1.75,29.2,7.5,17.6,12.2,16.7,58.3,62.1,20.5,100.56,10.7,73
531,Stanley Umude,DET,24,1,0,1,2.1,175,80,95,0,0,0,0,0,0,0,0,53.2,50,102.05,25,4
