,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
315,JaVale McGee,SAC,36,46,28,18,7.4,108.5,110.4,-1.9,7.6,0.5,8.4,11.5,23.5,17.5,16.8,60.2,60.9,21.4,105.02,12.7,752
315,Julius Randle,NYK,29,46,29,17,35.4,119.7,113.8,6,21.7,1.44,16.9,5.9,19.8,12.8,11.7,51.8,56.9,28.7,98.84,13.4,3364
315,Landry Shamet,WAS,27,46,6,40,15.8,109.3,119.2,-9.9,10.4,1.8,14.4,2.1,6.5,4.2,8,52.7,55.6,18.1,103.63,5.8,1571
315,Mason Plumlee,LAC,34,46,29,17,14.7,115.8,115.5,0.3,10.7,1.53,19,9,24.4,17,12.5,56.9,62.1,14.7,100.71,10.8,1417
315,Nikola Jovic,MIA,20,46,24,22,19.5,115.8,107.9,7.8,14,2.14,20.7,2.9,18.6,10.9,9.7,56.8,58.3,17.1,97.42,9.2,1822
315,Sandro Mamukelashvili,SAS,24,46,12,34,9.8,105.4,101.3,4.1,15.8,2.58,20.5,8.8,20.9,14.7,7.9,53.2,55.9,16.9,104.36,12.1,983
323,Bruno Fernando,ATL,25,45,20,25,15.2,107.5,113.9,-6.4,10,1.05,14.4,8.8,20.1,14.4,13.8,58.3,61.5,17.2,99.37,9.6,1410
323,Jericho Sims,NYK,25,45,30,15,13,109,109.7,-0.7,5.9,1.56,23.8,9.2,15.3,12.2,15.2,69.1,70.2,6,93.66,7.4,1140
323,Nassir Little,PHX,24,45,28,17,10.2,103.2,112.7,-9.5,6.8,1.5,12.6,3,12,7.7,8.4,54.4,57.2,13.2,101.49,7.3,971
326,Gary Payton II,GSW,31,44,27,17,15.5,114.7,108.9,5.8,9.4,1.78,17.9,6.6,9.7,8.1,10.1,61.7,62.1,13,103.5,7.8,1465
326,Kobe Brown,LAC,24,44,27,17,9,105.7,116.2,-10.5,8.5,2.78,20,4.6,10.5,7.5,7.2,48.9,49,10.4,100.45,4.3,822
326,Reggie Bullock Jr.,HOU,33,44,24,20,9.5,107.8,113,-5.2,4.7,1.5,14,1.4,15.7,8.4,9.3,57.9,58.2,9.1,101.98,6.1,884
326,Seth Curry,CHA,33,44,25,19,14,110.6,107.5,3.1,10,2.1,15.9,2.8,7.8,5.3,7.6,48.5,51.9,15.9,100.77,6.7,1301
330,Bol Bol,PHX,24,43,28,15,10.9,108.9,108.8,0.1,5.4,0.89,8.8,6.9,20.2,13.9,9.8,68.9,70,15.6,100.45,13.3,987
330,Cody Zeller,NOP,31,43,26,17,7.4,114.3,108,6.3,14.9,2.44,29.1,13.3,18.5,15.8,11.9,42.7,48.3,11.6,104.95,7.5,700
330,Davis Bertans,CHA,31,43,20,23,15.7,107,114.2,-7.2,7.6,1.94,11.7,1.3,8.1,4.6,6,55.6,58.3,16.9,98.52,6.9,1395
330,Eugene Omoruyi,WAS,27,43,5,38,9.1,100.1,114.2,-14.1,14.1,1.67,14.3,7.8,13,10.2,8.6,52.4,54.9,20.8,108.62,9,884
330,Ish Smith,CHA,35,43,6,37,17.2,101.7,119.2,-17.5,26.8,3.09,41.2,1.4,9.4,5.1,13.4,43,43.5,11.9,100.59,5.7,1549
330,Jalen Wilson,BKN,23,43,14,29,15.5,111.4,113,-1.6,9.5,2.37,17.2,6.8,12.8,9.7,7.3,49.2,53.7,13.8,97.01,7.5,1351
330,Josh Richardson,MIA,30,43,24,19,25.6,108.7,113.7,-5,14.4,2.92,20.7,1.7,9.4,5.6,7.1,53.9,57.3,15.9,98.56,8,2267
330,Luka Samanic,UTA,24,43,15,28,9.4,106.5,112,-5.5,7.1,0.68,8.3,5.1,17.7,11.6,12.3,42.1,48.5,21,102.97,7.3,866
330,Markelle Fultz,ORL,25,43,25,18,21.2,109.6,109,0.6,19.4,2.4,23.6,6.2,9.4,7.8,9.8,47.9,49.2,18.2,98.7,8.6,1872
330,Maxi Kleber,DAL,32,43,27,16,20.3,116.5,109.9,6.6,9.9,2.43,25.9,3.5,12.5,8.2,10.6,54.1,57.3,9.6,102.07,5.7,1854
330,Patrick Williams,CHI,22,43,19,24,27.3,114.3,115.5,-1.2,7.7,1.16,12.9,3.9,10.5,7.1,11.1,52.5,55.3,16.3,97.59,6.6,2393
341,A.J. Lawson,DAL,23,42,27,15,7.4,106.6,105.3,1.2,8.9,1.43,12.1,3.9,10.5,7.2,8.5,50,51.9,18,107.53,7.6,701
341,Desmond Bane,MEM,25,42,14,28,34.4,108.2,115.4,-7.2,27.2,2.05,19.5,2.3,10.4,6.2,9.5,55.2,58.9,27.3,100.82,12.8,3038
341,Killian Hayes,DET,22,42,7,35,24,106.5,117.6,-11.1,26.8,4.02,36.8,1.1,10.7,5.9,9.2,45.2,47.4,14.7,102.49,7.7,2149
341,Sasha Vezenkov,SAC,28,42,22,20,12.2,113.9,112.6,1.3,5.1,1.58,8.3,5.8,12.9,9.3,5.3,55.8,56.9,17.1,102.51,8.4,1086
341,Tyler Herro,MIA,24,42,23,19,33.5,112.1,111.1,1,21.8,2.02,17.8,1.3,14,7.8,8.8,53.1,55.8,26.8,98.48,11.9,2888
346,Jacob Gilyard,BKN,25,41,12,29,17,105.8,117.7,-12,29,4.57,43.2,1.2,5.6,3.3,9.5,57,57.3,11.2,97.53,7.7,1418
346,Svi Mykhailiuk,BOS,26,41,32,9,10.1,121.9,103.4,18.5,10.4,2.92,18.6,2.7,9.3,6.1,6.4,56.9,57.5,15.6,98.98,7.7,848
346,Tre Mann,CHA,23,41,21,20,24.1,107.2,114.1,-7,24.9,2.54,29.1,2.2,13.2,7.9,11.5,53.3,55.9,18.3,97.33,10.4,2007
349,Bismack Biyombo,OKC,31,40,20,20,19.8,110.2,114.1,-3.8,8.7,1.26,21.1,7.6,17.9,12.8,16.7,56.5,56.2,10.6,99.64,6.5,1642
349,Jared Butler,WAS,23,40,6,34,14.1,107.6,111.4,-3.8,32.1,2.52,32.1,1.5,8.3,4.9,12.8,54.7,57.9,19.4,103.36,10.3,1217
349,Julian Phillips,CHI,20,40,20,20,8.1,112.1,111.7,0.4,5.2,1.3,12.1,3.5,7.7,5.5,9.3,49.4,52.1,12.1,100.9,3,675
349,Olivier-Maxence Prosper,DAL,21,40,24,16,8.4,99.6,112.8,-13.2,9.5,2.75,14.4,6.2,15.3,10.4,5.2,44.7,49.6,15.3,104.65,8.2,738
349,Richaun Holmes,WAS,30,40,13,27,13.9,108.1,115.8,-7.7,6.2,1.04,11.6,11.5,19.8,15.5,11.1,56.1,59.3,14.1,102.35,9.1,1182
349,Taylor Hendricks,UTA,20,40,13,27,21.4,110.2,118.2,-8.1,5.1,1.19,10.3,5.3,15.9,10.6,8.7,56,57.8,13.5,101.11,7.4,1802
355,Damian Jones,CLE,28,39,24,15,6.9,94,112.6,-18.7,9.7,1.15,14,7.5,16.7,12,12.1,61.8,65.9,14.9,96.63,11.5,548
355,Jeremiah Robinson-Earl,NOP,23,39,22,17,8.6,106.2,108.1,-1.9,9.1,1.31,15.1,6.7,15.1,10.9,11.5,54.2,56.4,14.4,102.37,9,709
355,Joel Embiid,PHI,30,39,31,8,33.6,119.8,109.5,10.3,31.5,1.46,15.4,7.4,23.9,16,10.6,56.1,64.4,38.7,101.09,22.5,2750
355,Luke Kennard,MEM,27,39,15,24,25.6,106.4,115.2,-8.8,21.2,2.52,26.2,1.1,10.5,5.7,10.4,61.7,64.1,16.6,99.53,9.9,2069
355,Malcolm Brogdon,POR,31,39,15,24,28.7,110.7,114.5,-3.7,30.1,3.57,26.1,2.4,10.8,6.5,7.3,52.2,56,22.6,99.51,12.2,2326
355,Rayan Rupert,POR,19,39,7,32,16.2,104.3,114,-9.8,13.1,2,23.3,3.4,11.5,7,11.7,42.2,45.1,13.1,99.68,4.3,1317
361,De'Anthony Melton,PHI,25,38,25,13,26.9,122,112,10,14.4,2.92,20.8,2.7,11.1,6.9,7.1,49.3,53.3,17.7,101.13,7.9,2157
361,Lamar Stevens,MEM,26,38,22,16,14.7,105.3,104,1.3,8.5,1.17,8.9,5.8,14.8,10.3,7.6,47.9,51.6,21.3,98.4,11,1143
361,Lindy Waters III,OKC,26,38,25,13,7.4,103.7,111.4,-7.7,13.2,3.43,17.8,2.4,11.3,6.9,5.2,64.9,65.3,16.7,101.41,10,597
361,Patrick Baldwin Jr.,WAS,21,38,6,32,13,108.4,111,-2.5,7.8,1.53,13.6,3.2,20.1,11.6,8.9,48.1,50.2,15.3,104.75,7.2,1079
361,Skylar Mays,LAL,26,38,14,24,11.4,103.7,114.2,-10.5,29.3,4.25,31.5,2.1,8.2,4.9,7.4,44.7,46.6,17.9,99.6,8.8,895
361,Thomas Bryant,MIA,26,38,22,16,11.6,112.8,110.7,2.1,7.9,1.1,10.7,9.3,23.3,16.3,9.8,59.1,63.9,18.7,98.8,12.4,905
361,Trent Forrest,ATL,25,38,18,20,10.9,103.3,114.3,-11,31.1,4.6,43.8,2.6,10.7,6.4,9.5,38.9,42.6,12.2,98.72,7.3,851
368,Bones Hyland,LAC,23,37,20,17,14.6,105.5,111.5,-6,26.9,2.11,23.3,0.9,8.8,4.9,11,47.4,49,24.1,99.78,8.1,1124
368,Lester Quinones,GSW,23,37,24,13,10.7,109.6,109,0.6,12.6,2.12,17.3,4.7,12.6,8.5,8.2,51.1,53.3,17.1,101.55,6.9,840
370,DeAndre Jordan,DEN,35,36,24,12,11,105.2,115.9,-10.7,9.8,1.13,15.8,12.6,23.7,18.2,13.9,62.4,61,14.7,97.52,11,803
370,Orlando Robinson,MIA,23,36,20,16,8.4,113.1,109.6,3.5,16.1,1.89,25.2,9.9,18.9,14.5,13.3,55.6,59.6,14.3,98.39,9.7,618
370,Wesley Matthews,ATL,37,36,11,25,11.5,109.3,114.9,-5.6,7.8,2.88,16.5,2,10.6,6.1,5.8,47.4,51.1,11.8,101.38,4.8,863
373,Furkan Korkmaz,PHI,26,35,22,13,8.6,116.5,110.2,6.4,10.8,2.5,21.2,1.3,8.7,4.9,8.5,48.7,51.9,12.6,104.27,6.1,653
373,Jake LaRavia,MEM,22,35,8,27,23,105.2,111.9,-6.7,11.6,1.29,12.8,5.6,9.3,7.4,9.9,47.7,54,20.1,99.45,8.3,1668
375,Danuel House Jr.,PHI,30,34,21,13,15,109.9,107.7,2.3,7.5,1.47,16.4,3,8.1,5.5,11.1,51.9,57.5,11.6,101.74,5.3,1077
375,Justin Minaya,POR,25,34,3,31,11.2,99.9,108.4,-8.6,8,2.33,19.4,6.6,7.2,6.8,8.3,37.8,39.1,9.3,97.64,2.7,768
375,Maxwell Lewis,LAL,21,34,18,16,3,73.1,105.8,-32.6,10.9,0.6,15.8,1.8,1.9,1.9,26.3,21.4,24.6,12.7,105.73,-3.1,227
375,Thanasis Antetokounmpo,MIL,31,34,21,13,4.6,99.4,112.2,-12.8,15.6,1.21,27.4,5.1,4,4.5,22.6,53.3,51.8,12.5,101.6,2.1,330
375,Yuta Watanabe,MEM,29,34,18,16,13.7,107.4,114.7,-7.3,4.5,0.79,9.5,2.3,8.8,5.6,12,46.1,47.4,12.9,99.95,3,969
380,Dominick Barlow,SAS,20,33,7,26,12.7,113.3,117.8,-4.5,11.4,4,20.2,9.8,16.7,13,5.1,50.9,54.8,13.9,101.2,8.4,888
380,Jarace Walker,IND,20,33,18,15,10.3,117.3,114.6,2.7,13.8,2.35,23.4,3.6,15.9,9.6,9.9,50.9,52.7,15.5,104.41,8,740
380,Monte Morris,MIN,28,33,21,12,14.4,113.5,104.1,9.4,19.9,9.86,29.1,1.4,10.5,5.9,3,49.3,50.8,15.1,99.42,9.4,983
380,Ousmane Dieng,OKC,20,33,21,12,11.1,110.1,109,1.1,14.4,1.95,20.7,2.7,10.5,6.7,10.6,51.3,54,16.7,100.42,7.4,760
380,Thaddeus Young,PHX,35,33,12,21,13.3,114.7,118.7,-3.9,17.8,3.8,30.6,10.5,13.2,11.8,8.1,60.6,59.8,12.5,98.73,9.1,902
385,Brandon Boston Jr.,LAC,22,32,17,15,10.8,102.4,118,-15.7,6,0.54,6.1,5,9.3,7.1,11.2,44.7,47.6,24,100.4,4.6,723
385,Brice Sensabaugh,UTA,20,32,8,24,18.3,109.3,123.5,-14.2,13.4,1.17,16.3,2.7,15.1,8.8,13.9,46.8,51.1,20.1,101.44,6.5,1236
385,Evan Fournier,DET,31,32,8,24,18.1,97.8,109.9,-12.1,13.1,2.29,15.9,0.8,8.8,4.8,7,43.2,46.4,18.7,100.82,6,1221
385,Josh Minott,MIN,21,32,23,9,2.9,105.5,99.5,6,11.9,4,15.7,3.9,14.1,8.8,3.9,52.8,59.3,17.3,112.61,12.4,218
385,Patty Mills,MIA,35,32,15,17,13,109.8,109.5,0.3,10.8,2.13,18.4,2,6.6,4.1,8.6,44.3,46.7,15.2,100.26,4.5,869
385,Ricky Council IV,PHI,22,32,15,17,9,112.5,109.8,2.7,8,3.2,9.8,4.6,11.5,7.8,3,53.6,60.4,20.8,103.1,11.1,618
385,Shaedon Sharpe,POR,20,32,8,24,33.1,105.8,116,-10.3,13.8,1.31,14.5,3.6,11.6,7.3,11.1,47.5,52.4,22,99.67,8,2190
392,Kevin Knox II,DET,24,31,4,27,18.1,109.4,117.2,-7.8,5.7,1.05,9.6,3,10.8,6.6,9.2,54.6,57,15.7,103.16,6.2,1208
392,Mitchell Robinson,NYK,26,31,19,12,24.8,117.3,116.2,1.1,3.1,0.72,9,17,17.3,17.1,12.4,57.5,55.4,9.9,96.67,8.2,1545
392,P.J. Tucker,LAC,38,31,13,18,15.7,112.4,113.7,-1.3,4.1,2,21.3,5.9,11.6,8.8,10.7,49,50.7,5.2,98.41,3.1,992
392,Terry Taylor,CHI,24,31,12,19,6.1,107.1,104.4,2.7,6.8,1.43,17.2,8.9,9.9,9.4,12.1,53.8,55.8,10.8,100.15,6.1,394
396,Colby Jones,SAC,21,30,15,15,6.4,104.8,103.3,1.5,15.9,2,19,7.6,12,9.7,9.5,40.8,42.2,17.8,99.51,5.3,399
397,Jarred Vanderbilt,LAL,25,29,14,15,20,113.6,109.4,4.2,7.7,1.29,18.7,7.3,16.4,12,14.5,55.3,57.8,11.1,103.85,7.7,1253
397,Robert Covington,PHI,33,29,20,9,16.8,115.6,103.6,12.1,6.4,2.18,16.8,6.4,12.7,9.7,7.7,53.6,58,10.4,98.87,7.9,998
399,Aleksej Pokusevski,CHA,22,28,14,14,14.5,103.5,113.2,-9.7,13.2,1.84,18,4.2,17.3,10.8,9.8,47.9,52.5,17.2,97.8,9.5,829
399,Cody Martin,CHA,28,28,7,21,26.9,106.4,116.9,-10.5,19.2,2.36,27.6,2.4,12.4,7.2,11.7,44.4,46,15.7,98.1,6.6,1541
399,Kira Lewis Jr.,UTA,23,28,10,18,9.4,99.6,111.1,-11.4,22.3,2.64,24.5,3.1,5.6,4.4,9.3,39.1,44.1,17.8,103.18,6.8,567
399,Matt Ryan,NOP,27,28,14,14,13.9,107.9,106.5,1.4,6.4,0.95,11.6,1.4,7.9,4.7,12.3,61.5,63.8,14.4,103.84,6.2,845
399,Neemias Queta,BOS,24,28,24,4,11.9,128.7,108.3,20.4,7.8,1.54,13.4,15.7,19.5,17.7,8.7,64.4,66.2,16,98.67,12.3,683
404,Garrett Temple,TOR,37,27,5,22,10.7,100.3,113.4,-13.1,14,2,21.4,5.8,9.3,7.5,10.7,44.9,50.2,14.7,101.65,5.9,612
404,Jalen Pickett,DEN,24,27,20,7,4.5,102.3,104.8,-2.4,25,2.33,31.3,0.9,10,5.7,13.4,55.7,57.1,16.4,100.31,7.6,257
406,Cory Joseph,GSW,32,26,10,16,11.4,114.2,117.2,-3,17.4,3.5,34.7,1.9,8.3,5,9.9,46.1,47,10.8,102.2,4.2,633
406,Jamal Cain,MIA,25,26,14,12,10,105.4,108.8,-3.4,5.6,1.25,9.3,5.8,8.7,7.2,7.4,50,54.4,15.8,100.78,6.8,540
406,Jontay Porter,TOR,24,26,6,20,13.8,105.8,115,-9.2,22.6,2.86,30.9,7.1,15.3,11.2,10.8,48.1,51.4,15.5,103.94,9.3,779
406,Leaky Black,CHA,24,26,2,24,10.9,105.1,109.2,-4,11.7,4,27,3.1,13.2,8.1,6.7,56.7,58.9,9.9,99.44,7.9,587
406,Markieff Morris,DAL,34,26,15,11,8.3,99.8,115.1,-15.3,10.6,1.33,16.2,1.7,15.2,8.3,12.1,44.9,46.7,15.3,104.7,6.3,479
411,Luka Garza,MIN,25,25,17,8,4.9,107.9,108.5,-0.6,5,0.67,4.2,12.9,10.5,11.9,6.3,54,57.6,27.8,108.34,9.8,279
411,Nathan Mensah,CHA,26,25,3,22,12.3,94.9,114.5,-19.6,4.3,0.64,15.8,8.7,12.7,10.5,24.6,42.9,49.6,6.8,99.71,0.7,633
411,Trey Jemison,MEM,24,25,5,20,23,106.5,113.8,-7.3,6.9,0.79,13,10.5,13.1,11.7,16.3,55.1,58.2,13.2,98.01,6.6,1161
411,Wendell Moore Jr.,MIN,22,25,18,7,3,101.7,106.2,-4.5,9.4,1.5,21.4,0,16,7.5,14.3,50,50,10.6,114.36,6.9,180
411,Zach LaVine,CHI,29,25,10,15,34.9,109.9,115.3,-5.4,17.2,1.88,17.3,0.9,13.4,7.2,9.2,53.1,57.8,23.8,97.91,11,1780
416,Collin Gillespie,DEN,24,24,15,9,9.4,111.7,109.2,2.5,16.4,1.93,23.5,0.4,8.5,4.5,12.2,57.2,58.6,16.6,99.78,7.1,470
416,Derrick Rose,MEM,35,24,6,18,16.6,103.9,107.7,-3.8,31,2.52,27.3,1.7,8.9,5.3,10.8,50.6,54,22.2,101.51,10.8,844
416,Saben Lee,PHX,24,24,15,9,7.7,105.6,101.5,4.1,24.8,3.75,26.8,5.1,10.3,7.9,7.1,38.2,49.2,18.6,102.11,10.1,393
416,Stanley Umude,DET,25,24,4,20,12.8,104.1,113.8,-9.7,5.3,0.79,9.1,2.7,13,8.1,11.6,58.3,64.7,15,103.78,7.2,659
420,Admiral Schofield,ORL,27,23,15,8,3.7,90.4,95.6,-5.2,16.3,1.4,17.9,3.5,14.9,9.4,12.8,50,48.4,16.7,101.85,6.3,177
420,Devonte' Graham,SAS,29,23,8,15,13.6,108.9,105.6,3.3,21.9,2.88,27.2,1.6,9.5,5.5,9.4,46.8,49.5,17.5,101.62,7.7,663
420,Gui Santos,GSW,21,23,17,6,8.4,113.4,110.1,3.4,9.7,2,16.7,7.9,15.3,11.5,8.3,60,65.6,14.2,101.95,10.1,409
420,Harry Giles III,LAL,26,23,11,12,4.3,107.5,123.3,-15.8,8.8,1,9,10.3,17.8,13.8,9,49,50.3,23.3,103.76,8.1,213
420,Isaiah Livers,DET,25,23,1,22,20.4,106.1,125.4,-19.3,7.1,1.56,15.2,3,7.3,5,9.7,44,46,12.2,103.54,2.6,1011
420,Noah Clowney,BKN,19,23,10,13,16.1,104.8,111.7,-6.9,7.4,1.2,12.9,6.6,14.6,10.5,10.8,60.2,62.6,13.7,99.61,9.7,767
420,Onuralp Bitim,CHI,25,23,11,12,11.7,106.6,115.1,-8.5,6.9,1.3,11.9,2.2,9.6,5.8,9.2,45.2,46.4,14.9,99.94,3.5,559
427,Ibou Badji,POR,21,22,5,17,10.3,95.5,112.3,-16.8,8.8,0.87,23.2,8.1,14,10.9,26.8,63.6,62.3,7.9,100.97,3.3,470
427,Javon Freeman-Liberty,TOR,24,22,3,19,18.3,102.6,120.7,-18.2,14.3,1.6,19.4,3.8,14.1,8.7,12.1,48.4,54.7,17,102.12,8,856
427,Jerome Robinson,GSW,27,22,17,5,3.7,107.8,95.4,12.4,8.3,2.5,11.1,1.1,5.7,3.4,4.4,36.4,41,18.8,104.96,3.4,179
427,LaMelo Ball,CHA,22,22,7,15,32.3,111.8,120.2,-8.4,39.5,2.12,24.3,3.8,12.2,7.8,11.5,51.5,56.1,31.5,103,13.3,1522
427,Moses Brown,POR,24,22,4,18,9.1,104.5,118.9,-14.4,5.7,0.64,7.2,15.5,25.4,19.9,11.3,50.8,47.7,17.6,100.45,8,419
427,Nate Williams,HOU,25,22,11,11,5.9,111.1,104.2,6.9,7,1.75,10.6,8.1,7.1,7.5,6.1,56,56.5,17.3,105.92,9,287
427,Tari Eason,HOU,22,22,12,10,21.8,112.6,103.1,9.4,8.7,1.35,10.8,8.8,20.3,14.5,8,51.3,52.8,18.8,101.43,13.1,1011
427,Vit Krejci,ATL,23,22,9,13,24.6,117.4,117.7,-0.3,11.4,2.5,28.4,2,8.4,4.9,11.4,62.5,63.3,9.8,97.72,5,1104
435,Chris Livingston,MIL,20,21,13,8,4.3,102.5,116.8,-14.3,7.5,1,14.7,3.7,22.2,13,14.7,52.3,54.7,13.6,104.18,5.3,197
435,Jalen Hood-Schifino,LAL,20,21,10,11,5.2,88.9,111.9,-23,12.9,0.89,11.1,1.7,9.6,5.7,12.5,24.4,31.6,24.2,103.5,-1.8,235
435,Kenneth Lofton Jr.,UTA,21,21,7,14,9.4,109.4,111.2,-1.8,25,2.36,24.4,5.6,12.2,8.9,10.4,50.6,53.7,20.7,103.48,9.6,426
435,Scotty Pippen Jr.,MEM,23,21,5,16,25.1,104.6,112.2,-7.5,31,1.75,25.7,3.9,8.8,6.3,14.7,56.7,59.6,22.7,100.04,10.6,1103
439,AJ Griffin,ATL,20,20,8,12,8.5,106,120.1,-14,4.1,0.63,6.6,1.1,10.8,5.5,10.5,37.1,38.2,16.7,106.84,1.7,381
439,Braxton Key,DEN,27,20,14,6,3,95.5,103.8,-8.3,23.1,9,30,4.9,24.2,14.6,3.3,47.1,53.6,14.8,106.43,14.3,133
439,Jay Huff,DEN,26,20,16,4,2.5,90.4,98.2,-7.9,7.1,2,10.5,4.1,16.7,10.7,5.3,70,72.4,14,110.94,11.7,114
439,Johnny Juzang,UTA,23,20,5,15,18.6,114.3,116.1,-1.8,8.6,1.77,15.1,1.8,7.3,4.6,8.6,60.9,62,14.7,96.5,6.4,750
439,Marcus Smart,MEM,30,20,7,13,30.2,108.5,109.2,-0.8,21.1,1.39,21,0.9,7.3,4.1,15.1,51.9,55.2,22.5,102.65,8.3,1289
439,Ryan Arcidiacono,NYK,30,20,15,5,2.3,82.1,80,2.1,13.3,2,33.3,0,13.8,7.5,16.7,0,0,7.4,100.99,0.8,95
439,Taj Gibson,DET,38,20,8,12,10.2,101.9,107.1,-5.3,7.1,2.2,20.4,5.6,12.5,8.9,9.3,43.2,44.9,9.2,101.16,3,428
446,Ashton Hagans,POR,24,19,3,16,16.6,105.3,106.5,-1.1,24.4,1.8,33.1,4.1,10.1,6.9,18.4,46.5,51,14.4,96.51,6.8,636
446,Charles Bassey,SAS,23,19,3,16,10.8,105.1,116.7,-11.6,13.6,1.4,26.9,10.2,26.5,17.8,19.2,72.5,73.9,11,105.69,11.6,455
446,Jules Bernard,WAS,24,19,2,17,7.9,111.2,104.9,6.3,14.2,2,17.6,5.6,10.6,7.9,8.8,53.9,54.4,18.9,105.63,8.6,331
446,Mark Williams,CHA,22,19,7,12,26.8,115.2,116.4,-1.2,5.9,1.29,10,14.3,20.9,17.6,7.7,64.9,67.5,16.2,100.03,12.9,1056
450,Cole Swider,MIA,24,18,8,10,4.8,98.9,110,-11.1,10.2,0.63,9.6,1.1,7.5,4,15.4,52.6,54,22.6,99.54,5.7,180
450,Hunter Tyson,DEN,23,18,14,4,2.7,100.9,98.1,2.7,5.9,1,8.3,2.2,14.8,9,8.3,50,50,18.6,110.55,3.8,113
450,Jett Howard,ORL,20,18,9,9,3.7,95.2,91.9,3.3,16.2,2,14.6,1.6,8.2,5.1,7.3,45,45.7,22,106.44,6.7,147
453,Brandon Williams,DAL,24,17,10,7,6.6,91.9,113.6,-21.7,25.8,2.43,20,2.8,7.6,5,8.2,39.8,43.9,23.9,105.68,6.9,247
453,DaQuan Jeffries,NYK,26,17,11,6,2.7,87.6,95,-7.4,18.5,1.67,19.2,0,9.6,4.6,11.5,41.2,39.1,19.3,102.84,3.8,97
453,Dylan Windler,ATL,27,17,9,8,6.4,107.5,112.1,-4.6,13.3,5,23.8,3,10.9,7.3,4.8,71.7,71.7,12.9,101.61,10.1,227
453,Jared Rhoden,DET,24,17,2,15,14.4,105.7,115,-9.4,8.5,2,15.4,1.2,12.3,6.8,7.7,59.1,59.7,13.5,99.72,6.8,513
453,Kobe Bufkin,ATL,20,17,8,9,11.5,97.1,105,-7.9,23.3,2.7,20.5,2.8,13,7.8,7.6,41.8,42.4,22.1,102.12,7.7,416
453,Leonard Miller,MIN,20,17,13,4,3.1,104.9,101.7,3.2,20,8,26.7,8.9,30,18.9,3.3,70,69.4,15.7,110.84,17.8,123
453,Theo Maledon,PHX,22,17,5,12,12.5,107.8,121.6,-13.8,17.4,1.56,23,1.6,9.3,5.3,14.8,32.1,38.5,17.3,104.35,2.9,463
453,Tosan Evbuomwan,DET,23,17,1,16,21.6,103.6,119.2,-15.6,6.3,1.78,14.8,4.7,12.2,8.2,8.3,59.2,61.6,10.8,99.06,6.4,752
461,Colin Castleton,LAL,23,16,9,7,3.7,82.4,117.6,-35.2,10.7,1,12,9.4,11.8,10.4,12,56.3,64.4,15.7,101.56,7.8,125
461,Joe Harris,DET,32,16,4,12,10.6,104.9,119.4,-14.5,7.9,2.5,18.5,1.7,5.7,3.7,7.4,48.7,48.9,10.4,104.06,2.2,371
461,Micah Potter,UTA,26,16,3,13,11.6,105.9,114.4,-8.4,4.6,1.2,11.1,5.1,16.8,11,9.3,58.8,60.9,10.9,99.32,8,387
461,Robin Lopez,MIL,36,16,10,6,4,95.8,115.9,-20.1,8.7,2,15.4,4.5,3,3.8,7.7,42.1,45.3,13.9,104.19,2.6,143
461,Terquavion Smith,PHI,21,16,8,8,5.3,112.5,118.4,-5.9,19.4,1.71,17.9,0,4.9,2.3,10.4,53.3,53.9,24.2,112.48,7.2,200
461,Udoka Azubuike,PHX,24,16,12,4,7.1,105.4,126.5,-21.1,3.8,0.75,8.3,9.6,16.9,13.4,11.1,69.6,60.9,12.1,101.68,6.2,240
467,Ben Simmons,BKN,27,15,7,8,23.9,109.6,113,-3.4,30.6,3.19,44.3,8,24.1,15.8,13.9,58.1,57.1,12.6,102.24,11.9,759
467,Daishen Nix,MIN,22,15,11,4,3.3,119.3,99.1,20.2,14,1.2,15.8,1.8,4.3,2.9,13.2,50,50.7,24.1,112.81,6.8,119
467,Emoni Bates,CLE,20,15,8,7,8.9,93.3,124,-30.7,12,1.25,14.5,0.7,11,5.4,11.6,40.8,40.4,19.6,97.76,3,270
467,Justin Champagnie,WAS,22,15,3,12,15.7,106.4,117.5,-11.1,11.2,1.9,16.7,7,14.1,10.3,8.8,49.4,52.6,16.2,104.86,8.8,512
467,Kendall Brown,IND,20,15,10,5,4.2,84.3,103.8,-19.5,13.5,2.5,19.2,4.5,3.3,4,7.7,53.3,56.7,13.5,102.13,4,134
467,Nate Hinton,HOU,24,15,8,7,5,109.3,100,9.3,15.9,3.33,24.4,8.6,16.9,12.9,7.3,55.8,58.5,15.6,111.71,11.1,172
467,Olivier Sarr,OKC,25,15,8,7,6.5,106.8,105.8,1,2.9,0.67,6.5,11.1,24.1,18.2,9.7,63.2,66.4,12.4,101.42,9.3,207
467,Otto Porter Jr.,TOR,30,15,6,9,11.6,112.2,107.5,4.7,5.8,4,18.2,3.2,13,8,4.5,54.5,56.8,8.3,103.13,5.4,376
475,Boban Marjanovic,HOU,35,14,9,5,5.1,101.9,115.3,-13.4,12,1.2,12,10,30.9,21.2,10,52.9,56,24.7,106.61,15.7,158
475,James Bouknight,CHA,23,14,0,14,5.8,107.8,115.2,-7.3,12.5,3,12,1.2,11.8,6,4,59.8,59.7,24,98.2,11.1,166
